pId,pName,clicks,carts,orders,conversion_rate
CL0035578_OS,Name N/A,37,0,0,0.0
CL0036459,Stretch crepe tailored shorts,37,6,0,0.0
CL0035884_OS,Name N/A,37,0,0,0.0
CL0035522_OS,Name N/A,37,0,0,0.0
CL0036496_OS,Name N/A,37,0,0,0.0
CL0035455_OS,Name N/A,35,0,0,0.0
CL0036631_OS,Name N/A,38,0,0,0.0
CL0036764,Tropical floral print wrap dress,38,1,0,0.0
CL0035605_OS,Name N/A,38,0,0,0.0
CL0031266_OS,Name N/A,38,0,0,0.0
CL0035793_OS,Name N/A,38,0,0,0.0
CL0029964_OS,Name N/A,38,0,0,0.0
CL0035024_OS,Name N/A,38,0,0,0.0
CL0036437_OS,Name N/A,38,0,0,0.0
CL0035318_OS,Name N/A,37,0,0,0.0
CL0030562_OS,Name N/A,37,0,0,0.0
CL0034462_OS,Name N/A,37,0,0,0.0
CL0036484_OS,Name N/A,36,0,0,0.0
CL0034237_OS,Name N/A,35,0,0,0.0
CL0036549,Roll tab sleeve jersey knit tunic,35,5,0,0.0
CL0036455_OS,Name N/A,35,0,0,0.0
CL0034994_OS,Name N/A,35,0,0,0.0
CL0032461_OS,Name N/A,35,0,0,0.0
CL0033293_OS,Name N/A,35,0,0,0.0
CL0027316_OS,Name N/A,35,0,0,0.0
CL0033290_OS,Name N/A,35,0,0,0.0
CL0035797_OS,Name N/A,35,0,0,0.0
CL0035500_OS,Name N/A,36,0,0,0.0
CL0034417_OS,Name N/A,36,0,0,0.0
CL0033659_OS,Name N/A,36,0,0,0.0
CL0030544_OS,Name N/A,36,0,0,0.0
CL0035655_OS,Name N/A,36,0,0,0.0
CL0033933_OS,Name N/A,36,0,0,0.0
CL0035924_OS,Name N/A,36,0,0,0.0
CL0032613_OS,Name N/A,36,0,0,0.0
CL0033306_OS,Name N/A,45,0,0,0.0
CL0032925_OS,Name N/A,46,0,0,0.0
CL0034190_OS,Name N/A,72,0,0,0.0
CL0036152_OS,Name N/A,62,0,0,0.0
CL0029200_OS,Name N/A,60,0,0,0.0
CL0034801_OS,Name N/A,61,0,0,0.0
CL0036411_OS,Name N/A,61,0,0,0.0
CL0034650_OS,Name N/A,61,0,0,0.0
CL0034246_OS,Name N/A,61,0,0,0.0
CL0033035_OS,Name N/A,61,0,0,0.0
CL0033471_OS,Name N/A,61,0,0,0.0
CL0036445_OS,Name N/A,61,0,0,0.0
CL0036881_OS,Name N/A,62,0,0,0.0
CL0032185_OS,Name N/A,60,0,0,0.0
CL0036590,Floral embellished crochet lace trim tunic,62,0,0,0.0
CL0028930_OS,Name N/A,62,0,0,0.0
CL0036338_OS,Name N/A,62,0,0,0.0
CL0031419_OS,Name N/A,62,0,0,0.0
CL0033897_OS,Name N/A,62,0,0,0.0
CL0031288,Ruffle front poplin dress,62,8,0,0.0
CL0036620_OS,Name N/A,62,0,0,0.0
CL0032899,Olivia dress,63,2,0,0.0
CL0033073_OS,Name N/A,60,0,0,0.0
CL0037262,Name N/A,60,2,0,0.0
CL0034366_OS,Name N/A,57,0,0,0.0
CL0035273_OS,Name N/A,58,0,0,0.0
CL0035336_OS,Name N/A,57,0,0,0.0
CL0034119_OS,Name N/A,57,0,0,0.0
CL0034865_OS,Name N/A,57,0,0,0.0
CL0034840_OS,Name N/A,57,0,0,0.0
CL0033067_OS,Name N/A,57,0,0,0.0
CL0032906_OS,Name N/A,57,0,0,0.0
CL0036593_OS,Name N/A,57,0,0,0.0
CL0033944_OS,Name N/A,58,0,0,0.0
CL0035667_OS,Name N/A,58,0,0,0.0
CL0037238,Name N/A,60,0,0,0.0
CL0034550_OS,Name N/A,58,0,0,0.0
CL0035049_OS,Name N/A,58,0,0,0.0
CL0034422_OS,Name N/A,58,0,0,0.0
CL0028103_OS,Name N/A,58,0,0,0.0
CL0034966_OS,Name N/A,59,0,0,0.0
CL0034188_OS,Name N/A,59,0,0,0.0
CL0035566_OS,Name N/A,59,0,0,0.0
CL0035116_OS,Name N/A,60,0,0,0.0
CL0032116_OS,Name N/A,63,0,0,0.0
CL0035646_OS,Name N/A,63,0,0,0.0
CL0035213_OS,Name N/A,63,0,0,0.0
CL0035207_OS,Name N/A,71,0,0,0.0
CL0037239,Name N/A,68,0,0,0.0
CL0031616_OS,Name N/A,68,0,0,0.0
CL0035262_OS,Name N/A,69,0,0,0.0
CL0032281_OS,Name N/A,70,0,0,0.0
CL0035760,Barely there cap sleeve crepe blouse,70,2,0,0.0
CL0036446,Notch neck tropical print crepe blouse,70,0,0,0.0
CL0036678_OS,Name N/A,70,0,0,0.0
CL0036554,Stretch crepe surplice jumpsuit,70,2,0,0.0
CL0032900_OS,Name N/A,71,0,0,0.0
CL0034292_OS,Name N/A,63,0,0,0.0
CL0037237,Name N/A,71,0,0,0.0
CL0036205_OS,Name N/A,71,0,0,0.0
CL0026179_OS,Name N/A,71,0,0,0.0
CL0035519_OS,Name N/A,71,0,0,0.0
CL0035278_OS,Name N/A,71,0,0,0.0
CL0034437_OS,Name N/A,71,0,0,0.0
CL0034376_OS,Name N/A,71,0,0,0.0
CL0035713_OS,Name N/A,72,0,0,0.0
CL0029448_OS,Name N/A,68,0,0,0.0
CL0035091_OS,Name N/A,67,0,0,0.0
CL0035835_OS,Name N/A,67,0,0,0.0
CL0034578_OS,Name N/A,67,0,0,0.0
CL0035971_OS,Name N/A,63,0,0,0.0
CL0035151_OS,Name N/A,63,0,0,0.0
CL0035946_OS,Name N/A,63,0,0,0.0
CL0034214_OS,Name N/A,63,0,0,0.0
CL0035852_OS,Name N/A,63,0,0,0.0
CL0036806_OS,Name N/A,64,0,0,0.0
CL0034524_OS,Name N/A,64,0,0,0.0
CL0034929,Sash tied cotton sateen skirt,64,0,0,0.0
CL0035322_OS,Name N/A,65,0,0,0.0
CL0027398_OS,Name N/A,65,0,0,0.0
CL0034186_OS,Name N/A,65,0,0,0.0
CL0034587_OS,Name N/A,66,0,0,0.0
CL0036183_OS,Name N/A,66,0,0,0.0
CL0034198_OS,Name N/A,66,0,0,0.0
CL0033889_OS,Name N/A,66,0,0,0.0
CL0029606_OS,Name N/A,66,0,0,0.0
CL0035885_OS,Name N/A,67,0,0,0.0
CL0035227_OS,Name N/A,57,0,0,0.0
CL0029447_OS,Name N/A,57,0,0,0.0
CL0032813_OS,Name N/A,46,0,0,0.0
CL0033177_OS,Name N/A,49,0,0,0.0
CL0036119_OS,Name N/A,48,0,0,0.0
CL0034574_OS,Name N/A,48,0,0,0.0
CL0033342_OS,Name N/A,48,0,0,0.0
CL0033449_OS,Name N/A,48,0,0,0.0
CL0035246_OS,Name N/A,48,0,0,0.0
CL0035340_OS,Name N/A,48,0,0,0.0
CL0035720_OS,Name N/A,49,0,0,0.0
CL0036477_OS,Name N/A,49,0,0,0.0
CL0035114_OS,Name N/A,49,0,0,0.0
CL0036340,Tile print crepe keyhole maxi dress,48,0,0,0.0
CL0031179_OS,Name N/A,49,0,0,0.0
CL0033026_OS,Name N/A,49,0,0,0.0
CL0035209,Olivia dress,49,4,0,0.0
CL0034698_OS,Name N/A,49,0,0,0.0
CL0034709_OS,Name N/A,49,0,0,0.0
CL0035569_OS,Name N/A,49,0,0,0.0
CL0034433_OS,Name N/A,49,0,0,0.0
CL0034770_OS,Name N/A,50,0,0,0.0
CL0035302_OS,Name N/A,48,0,0,0.0
CL0033116,Retro sash tied shirt,48,0,0,0.0
CL0035652_OS,Name N/A,57,0,0,0.0
CL0035595_OS,Name N/A,47,0,0,0.0
CL0035672_OS,Name N/A,46,0,0,0.0
CL0032488_OS,Name N/A,46,0,0,0.0
CL0036747_OS,Name N/A,46,0,0,0.0
CL0029755_OS,Name N/A,47,0,0,0.0
CL0034485_OS,Name N/A,47,0,0,0.0
CL0028315_OS,Name N/A,47,0,0,0.0
CL0035229_OS,Name N/A,47,0,0,0.0
CL0034584_OS,Name N/A,47,0,0,0.0
CL0031752_OS,Name N/A,47,0,0,0.0
CL0033525_OS,Name N/A,48,0,0,0.0
CL0033459_OS,Name N/A,47,0,0,0.0
CL0035097_OS,Name N/A,47,0,0,0.0
CL0033760_OS,Name N/A,47,0,0,0.0
CL0035998_OS,Name N/A,47,0,0,0.0
CL0032898_OS,Name N/A,47,0,0,0.0
CL0028709_OS,Name N/A,47,0,0,0.0
CL0031281_OS,Name N/A,47,0,0,0.0
CL0035321_OS,Name N/A,47,0,0,0.0
CL0035895_OS,Name N/A,50,0,0,0.0
CL0032604_OS,Name N/A,50,0,0,0.0
CL0035841_OS,Name N/A,50,0,0,0.0
CL0035715_OS,Name N/A,55,0,0,0.0
CL0035597_OS,Name N/A,54,0,0,0.0
CL0033701_OS,Name N/A,54,0,0,0.0
CL0035630_OS,Name N/A,54,0,0,0.0
CL0032629_OS,Name N/A,55,0,0,0.0
CL0028735_OS,Name N/A,55,0,0,0.0
CL0036561_OS,Name N/A,55,0,0,0.0
CL0034752_OS,Name N/A,55,0,0,0.0
CL0034788_OS,Name N/A,55,0,0,0.0
CL0035127_OS,Name N/A,55,0,0,0.0
CL0033490_OS,Name N/A,50,0,0,0.0
CL0026362_OS,Name N/A,55,0,0,0.0
CL0036159_OS,Name N/A,56,0,0,0.0
CL0034402_OS,Name N/A,56,0,0,0.0
CL0034401_OS,Name N/A,56,0,0,0.0
CL0034306_OS,Name N/A,56,0,0,0.0
CL0035633_OS,Name N/A,56,0,0,0.0
CL0036145_OS,Name N/A,57,0,0,0.0
CL0035495,Stretch jacquard check crop pants,57,1,0,0.0
CL0034943_OS,Name N/A,54,0,0,0.0
CL0034916_OS,Name N/A,54,0,0,0.0
CL0035824_OS,Name N/A,54,0,0,0.0
CL0033699_OS,Name N/A,53,0,0,0.0
CL0036540_OS,Name N/A,51,0,0,0.0
CL0034008,Pleated surplice stretch crepe dress,51,0,0,0.0
CL0036143_OS,Name N/A,51,0,0,0.0
CL0035974_OS,Name N/A,51,0,0,0.0
CL0031290,Piped trim poplin wrap blouse,51,6,0,0.0
CL0036731_OS,Name N/A,52,0,0,0.0
CL0034381_OS,Name N/A,52,0,0,0.0
CL0035620_OS,Name N/A,52,0,0,0.0
CL0034236_OS,Name N/A,52,0,0,0.0
CL0036729_OS,Name N/A,52,0,0,0.0
CL0035774,Crepe surplice blouson top,52,2,0,0.0
CL0034683_OS,Name N/A,53,0,0,0.0
CL0031111_OS,Name N/A,53,0,0,0.0
CL0034909_OS,Name N/A,53,0,0,0.0
CL0034066,Marilyn dress,53,0,0,0.0
CL0033333_OS,Name N/A,53,0,0,0.0
CL0035476_OS,Name N/A,53,0,0,0.0
GC0000205,Name N/A,0,0,11,0.0
